,RED_13_RED_14,RED_13_RED_15,RED_13_RED_17,RED_13_RED_18,RED_13_RED_19,GREEN_13_GREEN_14,GREEN_13_GREEN_15,GREEN_13_GREEN_17,GREEN_13_GREEN_18,GREEN_13_GREEN_19,BLUE_13_BLUE_14,BLUE_13_BLUE_15,BLUE_13_BLUE_17,BLUE_13_BLUE_18,BLUE_13_BLUE_19,CLEAR_13_CLEAR_14,CLEAR_13_CLEAR_15,CLEAR_13_CLEAR_17,CLEAR_13_CLEAR_18,CLEAR_13_CLEAR_19,RED_14_RED_15,RED_14_RED_17,RED_14_RED_18,RED_14_RED_19,GREEN_14_GREEN_15,GREEN_14_GREEN_17,GREEN_14_GREEN_18,GREEN_14_GREEN_19,BLUE_14_BLUE_15,BLUE_14_BLUE_17,BLUE_14_BLUE_18,BLUE_14_BLUE_19,CLEAR_14_CLEAR_15,CLEAR_14_CLEAR_17,CLEAR_14_CLEAR_18,CLEAR_14_CLEAR_19,RED_15_RED_17,RED_15_RED_18,RED_15_RED_19,GREEN_15_GREEN_17,GREEN_15_GREEN_18,GREEN_15_GREEN_19,BLUE_15_BLUE_17,BLUE_15_BLUE_18,BLUE_15_BLUE_19,CLEAR_15_CLEAR_17,CLEAR_15_CLEAR_18,CLEAR_15_CLEAR_19,RED_17_RED_18,RED_17_RED_19,GREEN_17_GREEN_18,GREEN_17_GREEN_19,BLUE_17_BLUE_18,BLUE_17_BLUE_19,CLEAR_17_CLEAR_18,CLEAR_17_CLEAR_19,RED_18_RED_19,GREEN_18_GREEN_19,BLUE_18_BLUE_19,CLEAR_18_CLEAR_19
22,0.999426889382234,0.9569411925327227,0.9777820784329492,0.9982450680698463,0.998018201087516,0.999348402971117,0.9571488688596121,0.9779986622669322,0.9982747011808383,0.9980632256301696,0.9992977552607426,0.9602630705414799,0.9796880473115148,0.9986562532254368,0.9981068875729906,0.9993970209310897,0.9551165979440808,0.976787842724885,0.9981236645025902,0.9979327006541565,0.9571191611031711,0.9776625560505446,0.9976814133125583,0.9979682821729211,0.957163315043428,0.9778221614837074,0.9974912593814725,0.9979787673672887,0.959940538546334,0.9788306540655709,0.9976911572602478,0.9982077272527414,0.9557198098929194,0.9772119923367094,0.997713130203305,0.9978322768874599,0.9919279611879035,0.9576341667642758,0.9465756249268343,0.9920047440947012,0.9582191997015398,0.9470079590898012,0.9920085163305808,0.9608471571309701,0.9503779734971011,0.9920069729894515,0.9562156806001278,0.9445400106678454,0.9788022381059004,0.9683523828816676,0.9792956324589142,0.968800031531318,0.9805804150415602,0.9704862112059823,0.9780146907618832,0.9672473132698898,0.9973536594200398,0.9972680993722495,0.9974251350028168,0.9973273841068019
23,0.9993023943045449,0.9493091546609441,0.9745368602832546,0.9979820464635292,0.9979558044878308,0.9992395572679582,0.9494783808844609,0.9747489846439352,0.997991266672618,0.9979643779645698,0.9991845982328551,0.9526074700347532,0.9765692447534995,0.9984177782003524,0.9980436735322376,0.9993018330785931,0.9473216637728652,0.9733798462154539,0.9978695930353095,0.997848427914105,0.9491727753352136,0.9744491624050731,0.997406800697433,0.9977314717887232,0.9492306774602239,0.9745456871971162,0.9972007418102572,0.9977204037128427,0.9523136732017511,0.9758175483180505,0.9973888553698345,0.9979676061147941,0.9477328183606007,0.9738692474368456,0.9974260617796112,0.9975802400681612,0.9903950657375159,0.9496484378558803,0.9373753838753668,0.9904492173830913,0.9500349030562291,0.9376889043413174,0.9904755219925719,0.9527663883119073,0.9414301776826962,0.9904695593381857,0.9480911557550216,0.9352308674281392,0.9755159191114545,0.9638036356228511,0.9758620233537249,0.9641171453493022,0.9772955255716024,0.9661260325517776,0.9745194481628032,0.9625676863267111,0.997015731530544,0.9969277011469909,0.9971086148924235,0.9969632076066557
24,0.9994062692098499,0.9512374543102138,0.974300157798022,0.9979910459909818,0.9979771617605634,0.9993317471072605,0.9514823825272419,0.9745157251155508,0.997981066280931,0.9979877477288611,0.9992459555422618,0.9545253914016929,0.9764153688238211,0.9984202370071834,0.9980304278289155,0.999403006790538,0.9493142383932516,0.973121754780305,0.9978499416391605,0.9979065901970228,0.9522657525586149,0.9751718914467253,0.9970087186154045,0.9977202357453436,0.9523697984779819,0.9753339504718265,0.9968156193628289,0.9977188754932036,0.9550627867717135,0.9765164353130408,0.9970622265663166,0.9979535480057956,0.9509341963037833,0.9746410976686213,0.9970061553232553,0.9975746487825129,0.9916815307897631,0.9518034901807001,0.9406126587843912,0.9917859632305365,0.9523672987356397,0.9410102597366067,0.9917178351801617,0.954911043140114,0.9443149049904772,0.9917733844059717,0.9504577637546049,0.9387015925264945,0.9750828293425445,0.9647722232888113,0.9755495152431791,0.9651833324577502,0.9770680215415759,0.9671111463492663,0.9741990701707234,0.9636069751455075,0.9970388011351059,0.9969425219512484,0.9971228728614665,0.9969959527556334
25,0.9994771353524725,0.9589520035974632,0.9788044507776912,0.9982455787348784,0.998108321228751,0.9994341832140813,0.9591238628515051,0.9790411508385752,0.9982677646874916,0.9981839402135766,0.9993773775336456,0.9621851183212254,0.9806583172637393,0.9986424126752759,0.9982129131225034,0.9994436255879956,0.9573076878705059,0.9779260635891552,0.9981603490597247,0.9980196683399494,0.9589700098172363,0.9789636099502318,0.9974900207561157,0.9979338299485524,0.9590152458922729,0.9791456532507801,0.9973560368350721,0.9979624983338579,0.9617345279396656,0.9801077508366272,0.9975837290612334,0.9981984782118715,0.9575588313112469,0.9785075853534203,0.997460772302852,0.997780148215932,0.9917095629891072,0.959325744593747,0.9492713487520831,0.9918382323965095,0.9599089596937561,0.949685756326019,0.9917939332896732,0.9624196406700114,0.9530021224409277,0.9919332898457071,0.957959703905494,0.9473899192859895,0.9792129551773614,0.969979922138496,0.9796895778619598,0.9704569074755396,0.9808995047699587,0.9720277873618629,0.97836753292436,0.9689654326222398,0.9975426445649175,0.997468484541616,0.9976071332384853,0.9975147540839077
26,0.9992282250379729,0.9587063257478928,0.9782825688926096,0.9984244461739126,0.9980796714816036,0.9991766703168635,0.9588453303355403,0.9785427573548542,0.9984315571260713,0.9981655921449734,0.9991468815715847,0.9620015218923497,0.9800761400625131,0.9987898271819633,0.9982153969010176,0.9991390709366739,0.9568135750696543,0.9773259560383587,0.9983269368877794,0.9979998364110935,0.9588631526729696,0.9793176633546621,0.9973113623772608,0.9976649213786157,0.9588614084324935,0.9795200200148502,0.9971411662557396,0.9976702973123959,0.9617154743748815,0.9804716644596339,0.997371702592716,0.9979403348423823,0.9574055741440423,0.9789059833791719,0.9972307506831674,0.9974687891095751,0.9910010985190193,0.959297098143416,0.9489925514533916,0.9911493616344174,0.9598228372881127,0.9493546790503848,0.991085978082766,0.9624259779292327,0.9526996099676923,0.9913254672553607,0.9579023128668492,0.9469911342349767,0.9786650477967366,0.969439771304424,0.9791355327250152,0.969945215036635,0.98028871325693,0.971493747152055,0.9779092979895675,0.9684737648967496,0.9976223515357446,0.9975440057022511,0.9976916054343742,0.9975935140216609
27,0.9995334502090922,0.9526626994358446,0.9755865034175557,0.99811971940996,0.9980688565257559,0.9994940149010105,0.9527860921586203,0.9757248348735401,0.9981239966239829,0.9980594953701681,0.9994087755869795,0.9557924648880033,0.9775869188513142,0.998524784537521,0.9981099201569045,0.9995273472964531,0.9508387673595843,0.9744794746981587,0.9979942493126513,0.9979786336842794,0.9538206620171205,0.9761184107788243,0.9977907488650901,0.9978827557149055,0.9538230802632315,0.9762040776155987,0.9975919754452983,0.9978452078247737,0.9565360966177165,0.9774110928452544,0.997765951539678,0.9980928544385619,0.9524299418653142,0.9755778827210067,0.9978005680784409,0.997678977343819,0.9916999257902598,0.9532927967558391,0.941454721389866,0.9917700013822013,0.9537713900904611,0.9417241090940369,0.9917265045200149,0.9563821083489119,0.9452079749483192,0.9918136441313731,0.951839489152814,0.9393562362875214,0.9764016752990101,0.9651976447193181,0.9767639881985172,0.9654420248333044,0.9783081538276281,0.9675082261482215,0.9754538179718039,0.9639073744866314,0.9973117510693673,0.9972303251454155,0.9973904770827161,0.9972845396806718
28,0.9995023106396268,0.9544348004793543,0.9764817169700798,0.9983579468075441,0.9982335926579494,0.9994398045394797,0.9546604417498533,0.9768153127561969,0.9983364910668369,0.9982709256504163,0.999359942999962,0.957727305548969,0.9786148956289765,0.9987132354909973,0.9982517469111771,0.999498112493706,0.9526687366825207,0.9755278358299203,0.9982898724885952,0.9981516176945051,0.9549750778786558,0.9765034907411715,0.9974802385035395,0.9978957213382549,0.9550034333941437,0.9767279411068986,0.9972747236362259,0.9978848855066549,0.9576856183300108,0.9778067163349397,0.9974601941842554,0.9981119117411152,0.9536295658931967,0.9760543514132678,0.9974831272022693,0.9977252239592399,0.9919980909515626,0.9549791100830484,0.943546223847012,0.9920890369165505,0.9556498233424963,0.9440418015635331,0.9919882401234239,0.9581760620858717,0.9473704021976928,0.992114676289724,0.9535972609486915,0.9416290631555126,0.9769192146207146,0.966804260338832,0.9774732339121314,0.9673812092119171,0.9788761189136305,0.9691279622365329,0.9760584984103895,0.9657746255232927,0.9973882434661314,0.9973029640683165,0.9974261602356953,0.997368333908873
29,0.9994750272169959,0.9550932706002376,0.9761744167232734,0.9982656614846982,0.9980542627896225,0.9994400249387791,0.9552501082920508,0.9764509116349914,0.9982572943217259,0.9980707983288551,0.9993573042098985,0.9582778006134129,0.9782851189385907,0.9986295832379567,0.9980999510162798,0.9995116650268729,0.9533324308523737,0.9751789820175301,0.9981903076674206,0.99796722074732,0.9554413208288658,0.9761029296421158,0.9975920935230633,0.9980103369357107,0.9555486465122756,0.9763809700972672,0.9974419710001832,0.9980413692274078,0.9581637002719581,0.9774821550887065,0.9976016610742813,0.9982351399454151,0.9541843747107854,0.9756737284621131,0.9976122851397893,0.9978582277421054,0.9928303398812798,0.9558758998848053,0.944005055108863,0.9928914428858872,0.9565685167865264,0.9445078493627952,0.9927911542838712,0.9590232133016717,0.947777109297578,0.9929350191069494,0.9546654053489517,0.9421321282044369,0.9768488618753879,0.9661978044453226,0.9774598907281572,0.9668333053190467,0.9788421124307303,0.9685997080559744,0.9760869915723227,0.965166902112229,0.9974224351754827,0.9973484025312322,0.9974804531451807,0.9974209889003832
30,0.9995052969155761,0.9525026991400125,0.9758005914146829,0.9980278607742843,0.997657611525989,0.9994244828249451,0.9527969240140572,0.9761959163126767,0.9980273673151484,0.9976621207983313,0.999339757021423,0.9560778816148598,0.9779187074294138,0.9984426195627405,0.9977539395178282,0.9995052286826802,0.9506467902449964,0.9748575404877521,0.9979093192922077,0.9975554214132477,0.9531313118658827,0.9760535899798523,0.9973105840278076,0.9975597967696364,0.9532615920892745,0.9763641889083836,0.9971221525143957,0.997569401362583,0.9561151276468209,0.9773589369479024,0.9973046065780705,0.9978263080708049,0.9517334600226374,0.9756268883449978,0.9973621710429416,0.9974160417907059,0.9916390014884263,0.9524440693402575,0.9415257246597569,0.9917268973778298,0.9531453488312165,0.9420939056339411,0.9916587765240416,0.9559137764183814,0.9457071550727311,0.9917590233061934,0.9510211689075067,0.9395319391352417,0.9762050403558894,0.9654337405573854,0.9768043904554525,0.9661472628235019,0.9781175997657362,0.9678041696821772,0.9754282961734911,0.9644702525213112,0.9973627818329202,0.9972862546797368,0.9974052572608109,0.9973572173658769
31,0.999472419692191,0.9567800263644844,0.9787007480934218,0.9981737074110215,0.9980055206432272,0.9994523420481701,0.9569534132754901,0.9787644729402825,0.9982231348716049,0.9980487865284111,0.9993818630095057,0.9601248006462676,0.9806660868024227,0.9985993006659495,0.9980935020772504,0.9994760769579558,0.954851547563692,0.9775549856903447,0.9980654621820912,0.9978870219184719,0.9575712261876754,0.9786819538002408,0.9979172745786418,0.9981444420325838,0.9576320985018998,0.9787408330760683,0.9977647374551051,0.998149316770296,0.9603736765379869,0.9798861160677906,0.9979097767808186,0.9983495260442192,0.9561576218236532,0.9781325531532438,0.9979490039482525,0.9979922726604364,0.9917499784099796,0.9573579838807353,0.947169582885683,0.9918241567601175,0.9578618608476159,0.9475504545192552,0.9919111620174667,0.9605471971863531,0.9509125160794674,0.9918091954251509,0.9558321519872605,0.9451222750607793,0.9794999364279513,0.9696874804818162,0.9798310658845819,0.9699629056357353,0.9813484412177276,0.9718801624536758,0.9785091587542308,0.9684524774550666,0.9974551690450715,0.997366444470085,0.9974905110474181,0.9974171334574924
32,0.999595499099986,0.958373152102747,0.9789855034389519,0.9984444533826868,0.9982757863075655,0.9995091867459169,0.9584606189105508,0.9790964695900526,0.9983972233922109,0.9983281106186286,0.9994346129624345,0.9614085608383056,0.980820986963332,0.9987595037988478,0.9983280643612158,0.9995976384138586,0.9566774791599928,0.9779701665952494,0.9983588219891001,0.9981988434525708,0.9583894583405353,0.9789363093126952,0.9976878865670864,0.9980954802450599,0.9583800292244529,0.9790363901392941,0.9975080379135537,0.9980832515425765,0.960976942118295,0.9800837811955877,0.9976703321738244,0.9982853919564101,0.956976914642458,0.9783858821896674,0.9977090834170583,0.9979399404349902,0.9922409262348193,0.9585521236163376,0.9486638263226911,0.9923549590712701,0.9590724831161067,0.9489972323875414,0.9924319108279962,0.9614893321837299,0.9520971990578073,0.992350017593429,0.9572179127803934,0.9468050451250267,0.9794058126315004,0.9701531391154683,0.9798341249262073,0.9705156999578384,0.9811023140966566,0.9721910913194778,0.978541327376724,0.9690097545398907,0.9976384921269202,0.9975455114534155,0.9976656476436663,0.9976266205947691
33,0.9996306265837855,0.9586696813486582,0.9784254971855217,0.9985545431497873,0.9985715370924612,0.9995463068613963,0.9588020591741357,0.9786039318536243,0.9985067757683077,0.9985877718769864,0.9994762613011532,0.9616933467124058,0.9803223127434348,0.9988341048398439,0.9985570618527518,0.9996337916236611,0.9569797255400465,0.9774307765982835,0.9984627612115479,0.9985107579499123,0.9586775205438391,0.978325951863709,0.9976419498306803,0.9983700808856547,0.9586696987107829,0.978468267422732,0.9974462035853049,0.9983822739806889,0.9612739295815697,0.9795532183498659,0.9976251857890868,0.9985527733217537,0.9573538752271126,0.9778239685451636,0.9976225953113289,0.9982459057200159,0.9925393694266529,0.9594188771461113,0.9488351966519079,0.9926329426317864,0.9599279926066956,0.9491820741963192,0.9926185244312433,0.9623706962686233,0.9523468040650723,0.9926313957527901,0.9581928406517581,0.9470026335857625,0.9787308568309022,0.9697085538879054,0.9791784898468061,0.9701495633314564,0.9804665246211898,0.9718154909382718,0.9779050163672324,0.9686291030550794,0.9977041214170088,0.9976246427877633,0.9977405892229094,0.9976949346790518
34,0.9990705670271814,0.9610198845558048,0.9783357995719305,0.9989340693394236,0.998597387046795,0.9989582053218882,0.9610750745144794,0.9782925294417065,0.9989205418900603,0.9985791943879522,0.9989769814184586,0.9640304011256415,0.9798797906242757,0.9991965539109504,0.998561425759153,0.9989178779816835,0.9591616137686017,0.977256228812231,0.9988815454930452,0.998531478895739,0.9605439717688554,0.9803657262715696,0.9973896015366901,0.9974349046488499,0.9604786416269057,0.9804117428650727,0.9972545615231001,0.9973809008671949,0.9632793748833742,0.9813437350980834,0.9974749474740076,0.9976705421157631,0.9589785341004428,0.9799206415904353,0.9973013773648187,0.9971009539729624,0.989380610357731,0.9622412799324574,0.9520176239910022,0.9893676128721907,0.9626825387943271,0.9522809854357794,0.9893723405308572,0.9650887510077637,0.9554791512532583,0.989591664857576,0.9609066700750724,0.9500536589397319,0.9793142090588319,0.9696658859552487,0.9796037761078716,0.9697772118092084,0.9807200029412533,0.9713753895781372,0.9785299159502676,0.968471881511339,0.9976758699434433,0.9975917982802278,0.997719907117266,0.9976468428691329
