time,kd,r2
2018-08-22 13:18:00,2.0151722075669793,-0.9993950626326139
2018-08-22 13:19:00,1.8985405342231534,-0.9905595162984285
2018-08-22 13:20:00,2.0128024807545595,-0.9891342263416186
2018-08-22 13:21:00,2.073522734595493,-0.9976278713462434
2018-08-22 13:22:00,1.9990692397637,-0.9994460697261022
2018-08-22 13:23:00,2.0288668012514597,-0.999727020314972
2018-08-22 13:24:00,2.0134297091092987,-0.9993688891628476
2018-08-22 13:25:00,2.0487099681286196,-0.9997479359976312
2018-08-22 13:26:00,2.024231174929748,-0.9998035374462542
2018-08-22 13:27:00,2.031624716046666,-0.9996317376496073
2018-08-22 13:28:00,2.021050614208946,-0.9997998175553786
2018-08-22 13:29:00,2.0665696870909094,-0.9998852480302854
2018-08-22 13:30:00,1.9981987331918682,-0.9995598567517866
