 sensors 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
20 GREEN_15_GREEN_18 0.27404611118042316 0.2914272183337371 0.29725097237348547 0.30118229673591684 0.3029878087626739 0.30526524768746516 0.31781930564406347 0.32124958085097305 0.32405012865391236 0.314859913276458 0.330398857616985 0.31501332968343504 0.32601528451416784 0.3409756908319183 0.31385977151004246 0.35842496041121075 0.33533275720808237 0.35463375992556934 0.36164815563560354 0.3510574942588548 0.3606708743836798 0.3410720698019078 0.3672410542692528 0.3689107535082679 0.3329199459683507 0.3997912327557224 0.35600314147216716 0.38612924466012194 0.40435991381846575 0.3499325284980262 0.4087701042405474 0.37483234328540904 0.39061335690785726 0.392814012096594 0.3874277081124274 0.40720353605094006 0.4089438270676937 0.3635437109616595 0.4061868405434649 0.38523699336070355 0.4179065848857222 0.3929103900530654 0.39592122652592443 0.4087298406435554 0.41918943029205563 0.3596884934524789 0.39666067757953477 0.422236097196359 0.43014603465224055 0.37016272735475275 0.44511609703674687 0.3771068004691247 0.4127715724861258 0.3987718420125895 0.43396714700479316 0.4350371231433666 0.49169981674943813 0.34782727183238576 0.3792098924239025
21 GREEN_15_GREEN_19 0.19777418155339 0.21198538811137632 0.21340257743939103 0.21796983297892306 0.21874838425957502 0.2192189291640003 0.2368512681103534 0.23093736974356685 0.2438950083706114 0.22751504341828893 0.24883345281860952 0.22880831365995263 0.24379080226305977 0.2545788516405015 0.2318230572952939 0.26624318049138096 0.2726121085918677 0.2937121814055763 0.2629609013560053 0.25171658173188244 0.27506333171074954 0.2577818504952027 0.27689457225903463 0.27023271791827697 0.27997114954454966 0.35162770382095987 0.28988234649053923 0.30852407442509927 0.3509833316240179 0.26416732835594775 0.3648897839475974 0.3115679826504877 0.3414072599713024 0.34795966895711705 0.3695955200971579 0.3852284004966967 0.4132630059601469 0.3127396707582244 0.4096116614603095 0.3377377556045495 0.38966352859357367 0.35859229406996834 0.37933248742700837 0.36365440978362196 0.3878163688376222 0.32977487787181536 0.3972267985344011 0.38221953374801837 0.43154531981198113 0.3744031762584321 0.41496848354753274 0.3879383383367579 0.40410027995301934 0.3961144994275002 0.44040061563624516 0.427656358420456 0.48767811114230625 0.34451318613084164 0.39006045816291485
22 BLUE_15_BLUE_17 0.15725177723283734 0.17904301772698442 0.1875980153239824 0.1884352122201113 0.19573202682318305 0.19820476382958366 0.20645802971032243 0.23234097575193582 0.21724184688340828 0.2195661639019375 0.2287587927873081 0.21629341136898414 0.27327455521095484 0.22752346056336398 0.2599598611304102 0.3049696565180327 0.2824805422587163 0.2905011162340609 0.2944889647722281 0.28908162130850523 0.30871743484132363 0.3531308517385497 0.4033111513899957 0.3497222587110717 0.3008778689072294 0.40390561237353817 0.4420050618079635 0.399216733421549 0.4519016150057603 0.3343342870825902 0.47729705011163703 0.35945362786215324 0.5214673810134681 0.4142623555170697 0.4840959567329447 0.4881306662226803 0.6218299575475879 0.5113132318562891 0.7322988400326396 0.6130780987686798 0.6613840206676728 0.4981583212715526 0.5807744952265026 0.39442962133564796 0.550647961690263 0.7229510895380413 0.4741957518910936 0.697629459316517 0.6112235116030921 0.6052971507589295 0.6384824392311407 0.689641416278481 0.7053990739103385 0.6511274878841397 0.785990450625247 0.5863660946902913 0.7356031214121177 0.5245508899145941 0.5008885409296693
23 BLUE_15_BLUE_18 0.26529759064579617 0.2845361169662982 0.2910304956102159 0.2952414684148045 0.29728862021833813 0.2993253478393104 0.31228540673995187 0.31555439747259395 0.317629375548429 0.3094175370593802 0.32446149983901135 0.3094487210464464 0.3203283012126514 0.3355138485965342 0.30854524011204165 0.3529816546052732 0.3301571878129114 0.34865301459812365 0.3558559783838582 0.3458935797413476 0.3545532292305041 0.3356922827420505 0.3616463516017226 0.3634336968352699 0.3275253965966629 0.39499924891859034 0.34995901692091586 0.3798820382797493 0.39826238362574673 0.34473448913841037 0.40467340287431086 0.37005199463125166 0.38494827035903834 0.38767900654812254 0.38012597245070245 0.4013355359125828 0.40132637168576074 0.3562816630970317 0.39922649755817396 0.3790378634401921 0.41104332799341486 0.38619624358507426 0.3896740279649969 0.4025193733967948 0.413179843167541 0.35228289144224517 0.3885502512210885 0.4152652377252295 0.4246310886050035 0.3650198128457226 0.4357739112930074 0.368343064566617 0.4039141617567805 0.3922160771905638 0.42622875824874534 0.427600393755629 0.4835173937915479 0.34072711600518024 0.3714634871042336
24 BLUE_15_BLUE_19 0.19041513743616276 0.20524799297078586 0.2068609662525242 0.21170029367800597 0.21278105143821646 0.21302409745052367 0.2307233723910415 0.22442733939555834 0.23702223288257082 0.22086301638935601 0.24181748423026714 0.22271397726659387 0.23699613850307824 0.24793188745099756 0.22546373490203178 0.25960807609112047 0.2659817146841184 0.2862860710640626 0.255780345757114 0.24570967886523004 0.26782136429948894 0.250594420529327 0.26973518783662354 0.2633880970882588 0.27227059307176754 0.3448117550677387 0.28156734654881915 0.3011067119941774 0.3421361492621414 0.2573995717151643 0.35793550979352473 0.3048022112286498 0.33376420857159 0.3408481449070631 0.3607751343062973 0.3771282893342295 0.40345320217052627 0.30264868414586593 0.39946134287367896 0.3293569277795074 0.38059106596850184 0.3500191500866953 0.37113341231389696 0.35481208613962817 0.3799644723590553 0.31963435559077247 0.38619196846911713 0.3737188313937446 0.4242079699823672 0.3671772793367529 0.4025004140976269 0.37670480899054426 0.39319501701330095 0.38678448012520017 0.43138549479644267 0.41628372894372123 0.4755010167061584 0.3344762190817597 0.37864342123732353
25 CLEAR_15_CLEAR_17 0.16629888809857454 0.18905395756116988 0.19537887452452005 0.19700867722623078 0.20354933662937746 0.20648811153282745 0.21508547365990713 0.24075170229954815 0.22671566667191673 0.22841468392039124 0.23888679298024693 0.22435791845869724 0.2814751594958567 0.23649121680890434 0.2685985465098873 0.31345486537653316 0.29259343496003337 0.3015026001549923 0.30318977749652315 0.29805013458134294 0.31693801770392654 0.36484348968429176 0.41319081833274335 0.3560421897900015 0.3104171846926724 0.4131980794372429 0.45561266279651963 0.4097243736014842 0.46129996851477556 0.34481341240708185 0.48812789514158506 0.37151452372225025 0.5337425441165954 0.428170365504875 0.49674884376030515 0.5001858889091936 0.6320892371578667 0.5241243503640671 0.7411419621236124 0.6254911470506443 0.6719537682731722 0.5080004565691453 0.5925445312775418 0.40983674159201283 0.5681817617160841 0.7312789920906737 0.48632895923250896 0.70612849212906 0.625015928969879 0.6164097019160544 0.6529827495728179 0.7007674434374748 0.7168614663291961 0.6664929676830396 0.7965211270006445 0.5957010855445418 0.746626090676875 0.5391112938596703 0.5179707948292036
26 CLEAR_15_CLEAR_18 0.27258269378179034 0.290607859143117 0.2967233076387883 0.3004760678714154 0.30251074707795506 0.3046511423686064 0.31733493432187987 0.3200434387499017 0.32307350850921285 0.31444989707008303 0.3298302535375859 0.3139113416112013 0.3249437281476475 0.34077778470873393 0.313093933472259 0.35769096226958175 0.3349086836453682 0.354067178649756 0.36102211344133417 0.3508541967343217 0.3604817117823687 0.3411278151036215 0.3663116807765727 0.36851080312569323 0.3318769564492295 0.39938147591129486 0.3551404418370222 0.3859928611328144 0.4034579533791363 0.34961080929538135 0.4070500511306642 0.37425916964176514 0.389582244459933 0.3920782366956083 0.3867828145505204 0.405890784688887 0.4084903168266773 0.36369149165986364 0.40590884047088194 0.38459901552055975 0.4177109847032058 0.3924296409001948 0.39549164665873404 0.40812877394765545 0.4178510856177317 0.35895780262435084 0.39619561528665026 0.4219759352462475 0.4294121040060005 0.36812445498351754 0.44408723359315566 0.3764124240265226 0.41210250050559744 0.3977465387184175 0.433602076718664 0.4344343184581362 0.49131806313805015 0.3467295948051953 0.3782694210323214
27 CLEAR_15_CLEAR_19 0.1988995192670722 0.21406286524835297 0.21585761825755811 0.2204616932884294 0.22118730387399071 0.22158805819681412 0.23957320737670315 0.233881583079236 0.24680098274297912 0.2300161836280625 0.2517418425013788 0.23116606089542643 0.2469758315626565 0.257714282826759 0.23400119064990382 0.2689726121530518 0.27601469576279775 0.29805781710334023 0.26641940070691805 0.25433846787242376 0.278857740043082 0.26087734746049807 0.2809680657436078 0.2735893934902158 0.2833018597307504 0.3569226430292808 0.29350373566268745 0.3128155364150111 0.3557373700534712 0.26630743856312283 0.36756750542063243 0.31435645562326525 0.34490215642745103 0.3513854627524132 0.37657803670834605 0.3884608932945478 0.41731827457244186 0.31837329292698147 0.4169784485442731 0.341418589990954 0.3955257468217332 0.3639793003318292 0.38337604646901385 0.3676121145664367 0.3919735894232849 0.33425435731531955 0.40077820432072137 0.3872973992693004 0.43668299912007835 0.377650532640776 0.4204794590460065 0.39354848212002935 0.40908480933210467 0.4005653730226844 0.44517463998705903 0.43362105295684006 0.49395506577708154 0.34952262334727485 0.3953378817256009
28 RED_17_RED_18 0.1727507139141815 0.18406911176236793 0.18818426328916046 0.19317587230511335 0.19502697959961432 0.19739102538148134 0.19713493844898844 0.21599050290712543 0.2079824475604525 0.20162044151853198 0.2162870725595738 0.2118459751765495 0.22071034145874754 0.2086081891706479 0.21739800129631967 0.22202033786388486 0.2208643839834535 0.2409291945730947 0.20876922790554284 0.21297017255504877 0.23373623424127715 0.24344645620724004 0.24341716415524717 0.2442120246389597 0.24937397269876124 0.2355760559138084 0.2467665621648359 0.25753461179779447 0.26739213864518385 0.22962205447158177 0.21838067775451034 0.2524949320243695 0.2339343924529242 0.26610591131589645 0.2570878479263567 0.270758433299169 0.24896919539808146 0.28046255703482276 0.2733343062941035 0.329378837522887 0.2938722210195992 0.2760064547010696 0.27504427470781756 0.15336592045730654 0.26809971994889376 0.2904129242453725 0.2809461695361506 0.33645572225357956 0.2826341626864285 0.2529059434428017 0.2516351666525045 0.24461852532912967 0.29766693369790165 0.2943122344218532 0.2854022535698557 0.323083314324596 0.34528572565265153 0.20836917476400824 0.2236068679888383
29 RED_17_RED_19 0.21176684184343883 0.23534865614746012 0.24063276570860023 0.24501678547257358 0.2439443232633383 0.25151409283588827 0.25819152400983586 0.26479709544150787 0.26207105442296524 0.2571903477003225 0.25860527662655913 0.253256219537742 0.27332563287139705 0.26866562511059044 0.26453226797528795 0.28358253129591404 0.2653868447875487 0.2939944168312883 0.26285284254582497 0.2759175472084782 0.2914528755766263 0.287037821147072 0.3063836369681816 0.2930079225419096 0.2571882589560349 0.28361065955664755 0.2823526078276676 0.2695275677931814 0.30455106051574077 0.2599294147700222 0.28919266490386447 0.28844116615736803 0.26283392687147006 0.3113758684525369 0.2950199496380833 0.2827478501282544 0.2759157164375233 0.3114552573644192 0.2815843694114954 0.34080924544555596 0.2965596568775468 0.31048438119384336 0.2840420751278629 0.21727317544370725 0.2856847558124005 0.3079566977681147 0.35081522990153924 0.3452440334615734 0.2840728522341229 0.2409872478224065 0.2700840620975912 0.2387129939800017 0.2687585227176131 0.32303780550377287 0.2781478967736357 0.36963720661764987 0.3636371816350518 0.30531137952833914 0.28018980211683714
30 GREEN_17_GREEN_18 0.17428480724583675 0.18412731477018174 0.18812927414038727 0.19236566702020655 0.19458990617240332 0.1969416684549566 0.19656523643360707 0.21432679647640754 0.20633225734648483 0.20091459011042612 0.21387783908066546 0.21117029201833046 0.21764257928589192 0.20774445460373397 0.21647252942889303 0.2207002032153252 0.2183974826271647 0.23789865345124686 0.2062315165487413 0.2119181698194667 0.23087066890460578 0.24027880046936664 0.24004198786173114 0.2425999045332175 0.24689005898229058 0.23199253509541418 0.24295039377502475 0.2526459961269564 0.2603247811397222 0.22923011598698562 0.21842030506664628 0.25131242969664164 0.23024956294650586 0.26481510637526506 0.25019682963040096 0.2674901103936873 0.24043570266135006 0.2731135870871337 0.26573610617132937 0.32510036174721324 0.28711728370728196 0.2699417204290352 0.27064694224223973 0.14892415433614942 0.263519809452625 0.28411408916939546 0.2710403452116822 0.3308692804836269 0.2785663911924043 0.2504842210762631 0.24372104042040874 0.23451973344669325 0.28710301265555305 0.2877251964524385 0.2780070009131776 0.315044855085445 0.334928981778446 0.2000535325342725 0.21555756036943796
31 GREEN_17_GREEN_19 0.2110417319846641 0.2325032842856826 0.23718910828334192 0.24132524954588647 0.2400819409341111 0.2476227401741482 0.25363673955441596 0.2602777184357992 0.25769673441606983 0.2527634985167011 0.25327522289348564 0.24917590815259896 0.2670404922215454 0.26315437519254825 0.259938352209951 0.27872924070991434 0.258917167084301 0.2865204900343459 0.25556443249649624 0.27051249640733127 0.28348362149628165 0.28021315387452234 0.2984303063115657 0.2871921210130418 0.25059186084979035 0.27291522610918223 0.27360937753496223 0.2594308961777431 0.29351916581248194 0.25411442213731467 0.2852517817167946 0.2829617224267582 0.2546306205231129 0.3046558208765097 0.27889530796291734 0.2745241604194915 0.26171696001295247 0.2981529550575887 0.2638783589299594 0.33306653866080976 0.2827828459493513 0.29715542885986407 0.2740940349914692 0.2089720097643362 0.274890365865688 0.2953467084463923 0.33369211839281904 0.33306332727856647 0.27278618044559294 0.23246086339935876 0.2554055816901192 0.22049654075604894 0.2503948701118135 0.3115218214846846 0.26449402680389483 0.35365290435337104 0.34353261117426254 0.2937304616359878 0.26773515217675325
32 BLUE_17_BLUE_18 0.1732965867461725 0.18402320528735358 0.18837053188782377 0.19283760760162458 0.19507578745524823 0.19777599743700394 0.19739805129149368 0.21485222160062378 0.20654730543375152 0.20159376082229077 0.21453147137471845 0.21222704222178718 0.21848008117589926 0.20867099909037531 0.21708728609956335 0.22168227976938637 0.2188656873558749 0.23828661639635276 0.20655985384338765 0.21342953770522996 0.23202443408262938 0.2411629502553095 0.24084719071097122 0.24352223003399917 0.24783342873117614 0.23185051923332206 0.24252361185553242 0.25266867842273566 0.26041051374652463 0.23040080216776987 0.21983839652019435 0.25184869859848497 0.23040407969009602 0.26591623241813206 0.24992048376197618 0.2681804632157552 0.2382496023947125 0.2703259331299307 0.26294026567218737 0.32404652081789415 0.28474460185516093 0.26950295829896265 0.2689089685703927 0.14927782041615995 0.26163408167054686 0.28425546137954244 0.26824699842320415 0.33013027767447917 0.2770635104061551 0.2508558610750705 0.24086576677202182 0.23172106373151144 0.2850222890996259 0.2869123784206364 0.2765815629009849 0.3135100531884424 0.3326440208612455 0.19872831544035519 0.21429620940136435
33 BLUE_17_BLUE_19 0.20825196795610126 0.2320836569656428 0.23776912948542078 0.2420921170790289 0.2400186356535878 0.24747635222357023 0.2536117682363761 0.2608090088030382 0.2578858552617111 0.252828034519872 0.2527131890763922 0.24938532071714203 0.26665448624371263 0.263915787018297 0.2603485765921573 0.27931061385338957 0.2594969369841806 0.28641746523707 0.2558387593269438 0.2712721588842682 0.2833100878236656 0.2800445739719168 0.2988359452906681 0.28667797265729345 0.25092484484404937 0.2724363418716306 0.2723220824479245 0.259344554869492 0.29340250731503464 0.25460334926230865 0.2871061793291174 0.2833306813492873 0.25325032296246813 0.3053005847565507 0.2776589232224954 0.2745209359268287 0.2592456079364041 0.2964108657384967 0.2608325522201161 0.33370623310736863 0.2819293253521019 0.29569167445334976 0.27306443856865525 0.2087573543656231 0.2731105793333196 0.2966023160628876 0.33158841895108787 0.33327017296789657 0.2707504395039557 0.23171551954562256 0.2526993458263918 0.21647444120091325 0.24758984006825913 0.3105834476979175 0.2633539670407394 0.3523542453148368 0.3405582217829743 0.29396111662663693 0.26727075548424023
34 CLEAR_17_CLEAR_18 0.17250203097743358 0.184137282445575 0.18808139964630616 0.1932509841636249 0.19478208566287963 0.19735442977828835 0.1965081002520431 0.21490241263773882 0.20741568015667775 0.2012123967660296 0.21500387272968202 0.21160537480868716 0.2192576578244783 0.207500415248899 0.2171938722938218 0.22070110790937997 0.2189001478015679 0.23909495351426907 0.20621114389708367 0.21255189783465245 0.23080279731476988 0.24126519897988902 0.24083644713013078 0.24259273799929065 0.24745456876579058 0.23267456205888182 0.24438732102527103 0.25320608890227897 0.26246541567517895 0.22917793389687305 0.218510953802029 0.2511936372639848 0.23146659822339494 0.2641660544534497 0.2515113833234758 0.2680887056442193 0.24220865139249503 0.27430532573587996 0.26620208691291114 0.3260869067255111 0.2876184003130551 0.2704622802479776 0.2715386263505975 0.1500441105512243 0.2656524560264474 0.2857732880681487 0.2714482816508808 0.331873784275563 0.2786720890196476 0.25070978822141876 0.24487170178035997 0.2372978286085241 0.2902531992679378 0.2889355132357489 0.2795946879840999 0.31398319720916773 0.33425403849758933 0.20329695365027445 0.21760062543224057
35 CLEAR_17_CLEAR_19 0.21029119482882608 0.23343807958875 0.2388164707073819 0.2430938424865895 0.24192028082010367 0.24971839490140543 0.2554853186130965 0.26199872096374555 0.2599915663317481 0.2549346413206109 0.25558866839814737 0.2512077082790281 0.26991847164197186 0.26548764192184443 0.26215529426016526 0.280931792743929 0.26216854505432874 0.29034208428225117 0.25862532270631333 0.2732352155662639 0.28695337625946016 0.28346261483906293 0.302136884900141 0.2899931958095053 0.2534881511767613 0.27829800169478947 0.2778854509546351 0.2638997910599912 0.2987076093631451 0.2570582069035117 0.28735256064888864 0.2859464726385605 0.2589145204511657 0.3079434527855052 0.28686725631191223 0.2787412891246229 0.2666914441206836 0.30389886612641565 0.2720882500085893 0.3364136100391079 0.28895980406839367 0.30323255879291644 0.27838214211298273 0.21317245697075926 0.2808345035691764 0.3021797046194926 0.33880974234111716 0.339512677880762 0.2778440408068722 0.236436617671948 0.2624493260854117 0.2288028624409021 0.258150791096849 0.3169354272041446 0.2714474038541314 0.35869807806573745 0.34979664433422925 0.2998101241184034 0.2741345739112231
36 RED_18_RED_19 0.8339632512244332 0.8676735635544011 0.8827775446203319 0.8940826998593888 0.892430044550917 0.9021513582757076 0.9053212776936375 0.911565927970083 0.9158622344685321 0.9178124764412389 0.9146192055221016 0.9249612304248268 0.9266971927408756 0.9213525273864916 0.9263512618388428 0.9397008832478672 0.9427784376387227 0.9455804261097849 0.9312537418360463 0.9303828704333379 0.9450281503091307 0.9392078432176408 0.9342398679908487 0.9438726004464961 0.9532326573831309 0.9509387932389434 0.9571859489086655 0.9412450089755646 0.94726891967664 0.9564738111269083 0.9576856165244161 0.9630296547170573 0.9544661506786546 0.9726041191488412 0.9722830060631928 0.9760362969074234 0.9751068140442 0.9614852164531756 0.9715150310440751 0.964530715026181 0.9671444108638872 0.9692635239655628 0.975569856659412 0.9563587203563467 0.9737470866906546 0.9675268420844907 0.9672000981046256 0.974420888383091 0.9782949106473874 0.978136221907311 0.9602984994136902 0.9680074224238582 0.9705312251175783 0.9766304289913608 0.9674411137172159 0.9779337346324405 0.9726660333227286 0.9690160218291577 0.9759952699191471
37 GREEN_18_GREEN_19 0.841010339043022 0.8713494806420394 0.8851568567001602 0.8957357750983056 0.8943012007383664 0.9040686778963775 0.9072925841029817 0.912948200401106 0.9171567362943435 0.9191291691859615 0.9160962578442717 0.9262786305331159 0.928317756342522 0.922813591590161 0.9275169377214698 0.9412574865194319 0.943987242681145 0.946534772491483 0.9323336513204382 0.9317626057032552 0.9462423976107898 0.9399515919303577 0.9354293236275844 0.9446158885232219 0.9544814120205635 0.9523211309827545 0.957566088288627 0.9422036580249286 0.947689903010504 0.9575607791477599 0.9586525030339572 0.9638725159400655 0.9555714785196301 0.9735188289135623 0.97340313860598 0.976803159905633 0.9759784462810348 0.9620507695361632 0.9724936953019649 0.9653401236493159 0.9679988962240078 0.9695080416212607 0.9762847534781336 0.9573123074077772 0.9743209438432596 0.9683999104227303 0.9678530362490205 0.9746890436928966 0.9786359458454176 0.9786329261944996 0.9610459976297515 0.9692622315912703 0.9712420024126415 0.9772047536594489 0.9685703655380576 0.9781887052321161 0.972948935967585 0.9691577089976556 0.9764613652215296
38 BLUE_18_BLUE_19 0.8340790156972985 0.8679103249666859 0.8835444723802495 0.8950636273564345 0.8937048828865279 0.9037956707496533 0.9067796018270845 0.9135369892136718 0.917888986878595 0.9190889333216947 0.9169536744928455 0.9266443576694053 0.9287316526303495 0.9227797991899056 0.9273221040931584 0.9413247730772493 0.9440305077128534 0.9466089925304757 0.9333781056794288 0.9319310165559906 0.9468350266824933 0.9408853843548043 0.9364601917734009 0.9453466560191859 0.9549109031767209 0.9530823081871311 0.9581880962639788 0.9429628458339264 0.947972260237251 0.9582552411149131 0.9586932231002339 0.9647556926991727 0.9565036304646841 0.9739379293107429 0.9738658331387535 0.9771910184677475 0.9762881316359671 0.9627171993542406 0.9730228305927017 0.9655393416900664 0.9683385577969408 0.969662264785395 0.9768812301314107 0.958120385199946 0.9745342286971022 0.9689964192282577 0.9675252400655168 0.9750243450217846 0.9789977333637081 0.9791090232493928 0.9613428292143102 0.9697708165418063 0.9718380974731972 0.9774983017997831 0.9690895515773339 0.9782778391458427 0.9731800701650901 0.9691328985998601 0.9765491380861709
39 CLEAR_18_CLEAR_19 0.8379204265669387 0.8699770944814388 0.8839142749732889 0.8950812288929545 0.8933667180397554 0.9029216940430785 0.9061160622162223 0.9120426911016324 0.9163557133109231 0.9184091586644579 0.9151886973902769 0.9257364382285644 0.9273000114788885 0.9221431406259972 0.926777161181827 0.9404466120855868 0.9432932480130233 0.9459614988562 0.9317073857347389 0.9310637368125035 0.9456027732779094 0.9393538096621505 0.934885866436985 0.9441444323858299 0.9537874495708263 0.9515024833761357 0.9575919747332434 0.9417295764170291 0.9476876445431167 0.9568438017340416 0.9582135461707256 0.9634770183852335 0.9547867603831846 0.9730977767600988 0.9728485791659143 0.9766035927658681 0.9757311515848983 0.9615982903313388 0.9719614918884227 0.9647851072373183 0.9674957968186481 0.9696827131745468 0.9759562064484706 0.9566266099678515 0.9741343429837301 0.9681353306251583 0.967554351472717 0.974709069776231 0.9783008713260739 0.9782555686118595 0.9610805649106657 0.9684790278337178 0.9708584403162479 0.977172501380305 0.9679839535587307 0.9783446508747999 0.97304634496178 0.9694148052099099 0.9764611091423705
