,RED_14_RED_15,RED_14_RED_17,RED_14_RED_18,RED_14_RED_19,GREEN_14_GREEN_15,GREEN_14_GREEN_17,GREEN_14_GREEN_18,GREEN_14_GREEN_19,BLUE_14_BLUE_15,BLUE_14_BLUE_17,BLUE_14_BLUE_18,BLUE_14_BLUE_19,CLEAR_14_CLEAR_15,CLEAR_14_CLEAR_17,CLEAR_14_CLEAR_18,CLEAR_14_CLEAR_19,RED_15_RED_17,RED_15_RED_18,RED_15_RED_19,GREEN_15_GREEN_17,GREEN_15_GREEN_18,GREEN_15_GREEN_19,BLUE_15_BLUE_17,BLUE_15_BLUE_18,BLUE_15_BLUE_19,CLEAR_15_CLEAR_17,CLEAR_15_CLEAR_18,CLEAR_15_CLEAR_19,RED_17_RED_18,RED_17_RED_19,GREEN_17_GREEN_18,GREEN_17_GREEN_19,BLUE_17_BLUE_18,BLUE_17_BLUE_19,CLEAR_17_CLEAR_18,CLEAR_17_CLEAR_19,RED_18_RED_19,GREEN_18_GREEN_19,BLUE_18_BLUE_19,CLEAR_18_CLEAR_19
17,0.3038575105467408,0.23449576636489153,0.8781375702016699,0.8209116198844711,0.33324399010294764,0.29361717783991037,0.8974748589414424,0.849645390835274,0.35277584334842366,0.30428043833099233,0.9002554460129891,0.8567699148125432,0.33399283841036326,0.2903278951946728,0.8942014244836618,0.8482511311421822,0.6702692105861434,0.2881727916208108,0.313578601811346,0.7377336832218083,0.31414037711361786,0.3215612974800493,0.7556154510120058,0.327637308428649,0.3174149448030087,0.724565358393753,0.30745224795937154,0.31708537450315605,0.27623434466757835,0.24645311633583783,0.32316054354103846,0.2896267956715021,0.3364128636683899,0.29997695270446656,0.3147519481308528,0.27956252509358653,0.6789086481701736,0.7307973910473748,0.7485455377816949,0.7186160268484161
18,0.31210190750573835,-0.04916434871970903,0.8869651162572177,0.8650435508137303,0.33131410971505154,0.035360972546864725,0.9072551423894706,0.8859009346567562,0.3533800129544149,0.053297921989857076,0.9080355939771996,0.8993682092216573,0.33499762127520344,0.025579285048739662,0.9033881971033055,0.8839406205441456,0.43083237616274234,0.2819698447489234,0.322743471600444,0.5198749412646841,0.3025793362319503,0.3249742677244717,0.5527233982041461,0.3137855253086828,0.32496755551453393,0.5016803672005472,0.3002089165365188,0.3255277700639308,0.007987601120464202,0.05471206575709777,0.07451360859497816,0.10793258470464577,0.09337986182224113,0.12128283347237577,0.06382611778012653,0.09566719593765807,0.7323156881759114,0.7741207206101142,0.7900279267705648,0.7635209654643951
19,0.2584768108282713,0.0660345047568845,0.9419076823397733,0.8300271088294833,0.28356631377301694,0.13980164016842228,0.9520349684166076,0.8566801114677861,0.30672198346009316,0.15854288187143745,0.9523770552315743,0.8754441000305089,0.28633013552760384,0.13235899084319822,0.9515695062411705,0.8554912322618022,0.5661392970141875,0.237171223084766,0.3193271998119727,0.64859430240487,0.26721066686683337,0.3189977695231023,0.6710687724893964,0.2830763155403013,0.3201802850397435,0.631499210173836,0.2614884416264962,0.3163161543657157,0.039419438935822615,0.18077894953923185,0.12228207071589053,0.22600548346082985,0.13935230659720677,0.24667904532278345,0.105198547370444,0.2157823394022637,0.758238252155629,0.8038539647093554,0.8258045758652168,0.7943171511121291
20,0.27967727916987467,0.3893152911126719,0.8864664963757337,0.8174433750496701,0.29830716724550016,0.4005912543616841,0.907461459232324,0.8454800952483429,0.31914407748218426,0.3979216444240033,0.9099853717331424,0.8558456228537789,0.29994932306301975,0.4071629659960174,0.9034992189899935,0.842413537405774,0.8626444892270311,0.2564845603429767,0.31597615843127536,0.8958022160394565,0.26853559739384003,0.31223675163037934,0.9085350832038602,0.2800302784533293,0.3128731413632812,0.888192117490326,0.2689195831810613,0.3154530917126709,0.3265361429046213,0.3129162544312422,0.34763693243751903,0.33568727816724864,0.348718843019402,0.3371515459673584,0.3443601337467713,0.32752351559885423,0.6545899214339739,0.7113967314880313,0.7193320700702034,0.6970130087276226
21,0.36762636097381807,-0.1181602293501957,0.9675372553619604,0.8909586817914305,0.37979836773540293,-0.024357336860773095,0.9722265582514649,0.9086118083119448,0.4000572602277044,0.006216539159809781,0.9772000368066269,0.924088910779341,0.3860492718568827,-0.04085405039226205,0.9693028694859788,0.9103071273318347,0.41432546065245973,0.4034043852300092,0.3724315785051454,0.5017639034490734,0.4080958432727925,0.3701159772989782,0.5333265311553607,0.4194575392021289,0.3688106139465389,0.484338284882586,0.41274835199304694,0.37120707508378503,-0.11347764769407691,0.024327153614777185,-0.021519201761785685,0.08489610493618871,0.007022423144797341,0.10516630573301068,-0.036989331886928684,0.0714562112691685,0.8619142235442532,0.8852627887518572,0.8988057372767869,0.8812257721183189
22,0.21473541438942645,0.2677568275903966,0.95558185062673,0.8647276744805972,0.24663754554350878,0.31400406604908226,0.966945488217036,0.8863160565922027,0.27097826163924293,0.31942722774850263,0.9688321515853087,0.9029678061165037,0.2480485032053966,0.3131843377803445,0.9658984882175033,0.8861063555354587,0.8769863822503113,0.23172334421843718,0.27741729664059456,0.9010505472465413,0.2573895438304316,0.2818185104838903,0.9096161740410085,0.2705192672252238,0.2796970404214003,0.8985868395504399,0.2574477609317482,0.28089807368612174,0.2968795153924578,0.3026352491060136,0.3421235771291883,0.3326178950007314,0.34960639803299864,0.33651721294447423,0.3340650728491312,0.3222552542147233,0.8852168633810893,0.9059732560757133,0.9194986549270142,0.901724413294143
23,0.3458170383904693,-0.02667312079188331,0.9326732679211689,0.8148543076140571,0.368682290007125,0.05969531365783079,0.9461486814543202,0.8436083125431076,0.38654467930192365,0.08392174168944393,0.9463759446022921,0.866916831426997,0.36891886459857964,0.045899169488241874,0.9413936652305158,0.8443528076171393,0.43840068929884185,0.30818864925892503,0.4093792180703507,0.5260438215524926,0.333856263952328,0.401798674088064,0.5539592468306717,0.34780373033634543,0.4015485613337365,0.5077716289931269,0.3270139353898597,0.40155197136923054,-0.02124693969777903,0.016657619791420778,0.056462026656878564,0.08278744203884594,0.08142834013229228,0.1077576488365201,0.0451436697277881,0.06874432788555493,0.6866006280006367,0.7381682123283761,0.7653783669646642,0.7278367055354488
24,0.3353380964736868,0.058470867174578785,0.9547237285790738,0.851456344908244,0.3634776134812995,0.14645734634660007,0.9655998944258228,0.8731916096259313,0.385534059317179,0.16304334738206266,0.9637203132740664,0.8866583735534719,0.36543773543954977,0.13670224562573013,0.9632779878459111,0.8739347725271602,0.5392612459321356,0.31144852335220774,0.3637796379414646,0.6203435156462915,0.3336612589715634,0.36464961647999555,0.6453236683115664,0.3481130379752716,0.36332876755443966,0.6051806793783199,0.33829016749604207,0.3621743563236888,0.07710769327216457,0.1800437675211745,0.15776348201478002,0.23648311583299966,0.17800057297234062,0.2557220758260199,0.1416069247535149,0.22504755806390914,0.8488872413723377,0.8747694046490844,0.8869635793239662,0.871828502604759
25,0.3937831994990453,-0.22444621411018006,0.9709242365324768,0.8012028618643066,0.41526075277793795,-0.11949544245880862,0.9765569236018536,0.8336327721036144,0.4341433614017088,-0.08991522029008264,0.9749284576727014,0.8538175224655687,0.4188932628980405,-0.13465067144009604,0.9755093494023744,0.8306705238394536,0.3292639753722005,0.37405429039740423,0.41472556737896116,0.41668324175041294,0.38704594216930394,0.40760720347893903,0.45014088971269195,0.4009375997321226,0.40577699798593936,0.3986783556081027,0.38866965310533563,0.4066975718221866,-0.20466577138599987,-0.05681246902040125,-0.11324202685178798,0.004457320835312584,-0.08624498247290595,0.024743657626649786,-0.1304295886389772,-0.008561326873229294,0.7842626481899778,0.8220132886255644,0.837751614518594,0.8136454619064876
26,0.34608010915443793,-0.14392103030931488,0.9654931125804896,0.8466594609511302,0.36471588501849544,-0.054191664315207735,0.9721869775634169,0.8716845756556925,0.38566287589179465,-0.02779568267632639,0.9719817168538553,0.8897117348407986,0.36522340166938816,-0.07126433872859791,0.9685620282910188,0.8722775683739532,0.31363784376094744,0.32776983211072436,0.37812413493041286,0.40972923807453987,0.3431393626203733,0.3731515407458237,0.4428054577004168,0.3565610669788024,0.3713819437446362,0.389333013208999,0.34178240742297405,0.37160643340259214,-0.1593082387804841,-0.00939350470250524,-0.07495240473840788,0.04978116592935913,-0.047697995436925884,0.07195655537039439,-0.08972604981119209,0.038211274907464454,0.8669800271883235,0.8930280921159671,0.9066747917622329,0.8879394797140916
27,0.3747922108372044,-0.1994200826869193,0.977566997280676,0.8767735061214071,0.4016291801234179,-0.09875141422031151,0.9817013265540494,0.8952228023712876,0.42340471933232143,-0.07156823666552091,0.9814797975751562,0.9066302519287049,0.4038240801455647,-0.11487801219019189,0.9815882309914424,0.895859017788249,0.2548465253328017,0.38030648546592366,0.40194006204406774,0.3572487419385297,0.4027806512130219,0.40851679485421655,0.3890193817471743,0.41798719174811205,0.4137464795535412,0.33353569258644483,0.39970587339012614,0.40568408869137723,-0.22299558264424518,-0.05700535742486059,-0.1223762233742091,0.01664821820110817,-0.0949184474555327,0.03705460620756718,-0.14279154891413795,0.0007923821193900622,0.892714239262973,0.9101382572436129,0.9175012420991389,0.9085327302024389
28,0.3914420576541086,0.3243474968750032,0.9239337708315004,0.8494263647044991,0.4107792150401562,0.38080378484642374,0.9391322300084269,0.874845826177299,0.42019167866822954,0.3970963783650281,0.938204275030595,0.8853150821063788,0.4119326605319812,0.3759681048773507,0.9331253991714469,0.8740989526247952,0.911088281844985,0.33633242176867995,0.39156449097140233,0.930755447335293,0.35307157381784565,0.3881571897911244,0.9354296422135866,0.3624519791546722,0.38905096310535764,0.9280375346475607,0.351082850567759,0.38932888727747994,0.22552843723386506,0.33281171793629916,0.29681277579379844,0.3732185369797724,0.309545512837704,0.3903799647930561,0.28406779888520606,0.36425758410291,0.7820201747999189,0.8223569810105519,0.8407134883770168,0.8150520032579578
29,0.39016329829924334,-0.2813147515077484,0.9358287434113397,0.8871587104084321,0.4086981844134832,-0.18164404774253437,0.9495490333739811,0.9034242235622121,0.4313539174314917,-0.15128402805035324,0.9540484193689904,0.9152213411545083,0.4120406708758884,-0.19639977633509567,0.9459002627537831,0.9029426145360071,0.26652590393849873,0.35787554438577185,0.3849273104099781,0.3581348208367667,0.3783416241264942,0.38405967354744996,0.38753176279255763,0.3924192715899782,0.3887862868867232,0.33832687198211014,0.3754766753474219,0.3819475109861181,-0.29202835352908346,-0.1214315217844379,-0.1928548284369188,-0.0539054203169331,-0.162598008897279,-0.032667554725669436,-0.21024298896047727,-0.0683534784977805,0.8254488880277886,0.8539165341389053,0.8708615416295195,0.8485405705955866
30,0.26895154402938903,0.33528695250976837,0.9661501189504144,0.8905068988371375,0.2885843536686436,0.3653421347625094,0.9731597236234943,0.9050280116645696,0.31050752321130165,0.37398536139355965,0.9776511909405772,0.9179439323603498,0.29211493704043673,0.36893873869220634,0.9730956623312426,0.9073325868769685,0.937890607225956,0.26229352026207103,0.32358795494337944,0.9510208686762057,0.2781873824570019,0.3156363335512672,0.9562614329730029,0.2894013409578977,0.3193582206187118,0.9473200854103689,0.2754366371057773,0.3142187119516881,0.32929719737555624,0.2614996430906603,0.36057809046695094,0.2971271685903235,0.3655737156487987,0.304743259328172,0.35635828736294534,0.28812508741894516,0.871266570004137,0.8931394462598772,0.8987981394984026,0.8902074454355826
31,0.40871844398207974,0.15067336087748884,0.9441979173237285,0.8424119495286709,0.42207244675528643,0.22694892070104947,0.9585828156937023,0.872167218165704,0.4301941826053383,0.25719554793834914,0.9546999943601192,0.8781014751096767,0.42830130051147797,0.22181543845681645,0.9535665922484563,0.8676500438432287,0.7181052865648294,0.4269108901441843,0.38344530817818423,0.7805110404335066,0.43763983869877754,0.3915642194819705,0.7862121543588966,0.45052637681906554,0.39945333024275254,0.7661881113962505,0.4402109888700421,0.3905079093072168,0.056268734662887995,0.07880203556390494,0.16691396293955954,0.1764002280569255,0.19648118162685452,0.19389474698415116,0.14346138841143236,0.1517423254569277,0.9175018330530067,0.9318462229392344,0.9373419212901916,0.9295768940401414
32,0.44685170275922903,-0.2270028108037343,0.9251427060187649,0.900414964342612,0.47584954730886303,-0.13182228590852,0.9359917249760369,0.9141650548870986,0.49723948521997535,-0.09901408531159926,0.9431932408447736,0.9251286827177244,0.4762936391076211,-0.14498981512232592,0.9342761996572109,0.9148239737505843,0.13727225315688657,0.43755968904618614,0.4674244431542973,0.2256516916121358,0.458287780959492,0.4716761098691732,0.25504646724464747,0.473919975738439,0.4772349190573071,0.20620077627852504,0.46006402117161604,0.46883469409827455,-0.3435954047402206,-0.21675875156574034,-0.24951240092262483,-0.13570091961013633,-0.222434220378279,-0.11462086522788216,-0.2687138237295164,-0.15346446961051757,0.8122637927064055,0.8396088215577753,0.8607496926655205,0.8363864219892111
33,0.3164685309012055,0.42748725435802065,0.9111376081481433,0.8593953618493824,0.3557828414281932,0.4612916382198515,0.9287399893141141,0.8814317834692986,0.37758297264181107,0.47374007889849223,0.940437915099154,0.8954958812102148,0.35476105671512814,0.4660175432403993,0.9272443044986508,0.8813354307392447,0.9323260976727872,0.3338389412909445,0.3704261342370093,0.9459326803691167,0.35665233042708405,0.3740114067728088,0.9505316597730868,0.37152970448363615,0.37356879875260096,0.943017268838634,0.35343477624442127,0.36921179727393255,0.42688536815619604,0.33607375174000803,0.45858078487985654,0.3756600808816515,0.4719511304892474,0.3901692150244126,0.4560369197020381,0.3663833600007559,0.7676150452962012,0.8075695657443901,0.8332599522374615,0.8009261087111261
